pagina,indice,texto,href,tipo,estado,destino,observacion,decision_revisor,evidencia_revisor
/unidades/neoliberalismo-y-alternancia/,8,Sistema político mexicano: desarrollo y reacomodo del poder,/lecturas/sistema-politico-desarrollo-reacomodo-poder/,ruta_interna,resuelto_localmente,/lecturas/sistema-politico-desarrollo-reacomodo-poder/,,aprobado,/unidades/neoliberalismo-y-alternancia/: destino local presente en dist/.
/unidades/neoliberalismo-y-alternancia/,9,"Yaquis. Memoria, territorio y participación política",/lecturas/yaquis-memoria-territorio-participacion-politica/,ruta_interna,resuelto_localmente,/lecturas/yaquis-memoria-territorio-participacion-politica/,,aprobado,/unidades/neoliberalismo-y-alternancia/: destino local presente en dist/.
/unidades/neoliberalismo-y-alternancia/,10,El sistema político mexicano,/lecturas/sistema-politico-mexicano/,ruta_interna,resuelto_localmente,/lecturas/sistema-politico-mexicano/,,aprobado,/unidades/neoliberalismo-y-alternancia/: destino local presente en dist/.
/unidades/neoliberalismo-y-alternancia/,11,Las elecciones y el sistema político,/lecturas/elecciones-sistema-politico/,ruta_interna,resuelto_localmente,/lecturas/elecciones-sistema-politico/,,aprobado,/unidades/neoliberalismo-y-alternancia/: destino local presente en dist/.
/unidades/neoliberalismo-y-alternancia/,12,El sistema político mexicano: la etapa clásica,/lecturas/sistema-politico-etapa-clasica/,ruta_interna,resuelto_localmente,/lecturas/sistema-politico-etapa-clasica/,,aprobado,/unidades/neoliberalismo-y-alternancia/: destino local presente en dist/.
/unidades/neoliberalismo-y-alternancia/,13,Metodología y límites,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/unidades/neoliberalismo-y-alternancia/: destino local presente en dist/.
/unidades/neoliberalismo-y-alternancia/,14,Navegación docente,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/unidades/neoliberalismo-y-alternancia/: destino local presente en dist/.
/unidades/regimen-porfirista/,1,Saltar al contenido principal,#contenido-principal,ancla_en_pagina,resuelto_localmente,#contenido-principal,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,2,HII Historia Contemporánea de México II Preparatoria Agrícola · UACh,/,ruta_interna,resuelto_localmente,/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,3,Lecturas,/lecturas/,ruta_interna,resuelto_localmente,/lecturas/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,4,Unidades,/unidades/regimen-porfirista/,ruta_interna,resuelto_localmente,/unidades/regimen-porfirista/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,5,Orientaciones,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,6,Acerca,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,7,Inicio,/,ruta_interna,resuelto_localmente,/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,8,"Modernización, territorio y contradicciones en el Régimen Porfirista",/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,ruta_interna,resuelto_localmente,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,9,Consultar orientación →,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,ruta_interna,resuelto_localmente,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,10,"Estado, reelección y legitimidad en el Régimen Porfirista",/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,ruta_interna,resuelto_localmente,/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,11,Consultar orientación →,/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,ruta_interna,resuelto_localmente,/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,12,La dictadura porfirista,/lecturas/dictadura-porfirista/,ruta_interna,resuelto_localmente,/lecturas/dictadura-porfirista/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,13,"Yaquis. Memoria, territorio y participación política",/lecturas/yaquis-memoria-territorio-participacion-politica/,ruta_interna,resuelto_localmente,/lecturas/yaquis-memoria-territorio-participacion-politica/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,14,La Revolución y los revolucionarios. Tomo I: La crisis del Porfirismo,/lecturas/crisis-del-porfirismo/,ruta_interna,resuelto_localmente,/lecturas/crisis-del-porfirismo/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,15,"Porfirio Díaz (1830-1915): La Constitución, la dictadura y la reelección",/lecturas/porfirio-diaz-constitucion-dictadura-reeleccion/,ruta_interna,resuelto_localmente,/lecturas/porfirio-diaz-constitucion-dictadura-reeleccion/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,16,El sistema político mexicano,/lecturas/sistema-politico-mexicano/,ruta_interna,resuelto_localmente,/lecturas/sistema-politico-mexicano/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,17,Teorizando sobre la Revolución Mexicana: interpretaciones de sus historiadores y cronistas,/lecturas/teorizando-revolucion-mexicana/,ruta_interna,resuelto_localmente,/lecturas/teorizando-revolucion-mexicana/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,18,Documentos fundamentales de la Revolución Mexicana,/lecturas/documentos-fundamentales-revolucion-mexicana/,ruta_interna,resuelto_localmente,/lecturas/documentos-fundamentales-revolucion-mexicana/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,19,Historia militar de la Revolución en la época maderista. Tomo I,/lecturas/historia-militar-revolucion-epoca-maderista-tomo-1/,ruta_interna,resuelto_localmente,/lecturas/historia-militar-revolucion-epoca-maderista-tomo-1/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,20,Historia militar de la Revolución en la época maderista. Tomo II,/lecturas/historia-militar-revolucion-epoca-maderista-tomo-2/,ruta_interna,resuelto_localmente,/lecturas/historia-militar-revolucion-epoca-maderista-tomo-2/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,21,Historia militar de la Revolución en la época maderista. Tomo III,/lecturas/historia-militar-revolucion-epoca-maderista-tomo-3/,ruta_interna,resuelto_localmente,/lecturas/historia-militar-revolucion-epoca-maderista-tomo-3/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,22,La Revolución Mexicana. Un laboratorio visual entre fotógrafos y cámaras,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,ruta_interna,resuelto_localmente,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,23,La prensa como instrumento científico en tiempos de la Revolución,/lecturas/prensa-instrumento-cientifico-revolucion/,ruta_interna,resuelto_localmente,/lecturas/prensa-instrumento-cientifico-revolucion/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,24,Metodología y límites,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/regimen-porfirista/,25,Navegación docente,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/unidades/regimen-porfirista/: destino local presente en dist/.
/unidades/revolucion-mexicana/,1,Saltar al contenido principal,#contenido-principal,ancla_en_pagina,resuelto_localmente,#contenido-principal,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,2,HII Historia Contemporánea de México II Preparatoria Agrícola · UACh,/,ruta_interna,resuelto_localmente,/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,3,Lecturas,/lecturas/,ruta_interna,resuelto_localmente,/lecturas/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,4,Unidades,/unidades/regimen-porfirista/,ruta_interna,resuelto_localmente,/unidades/regimen-porfirista/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,5,Orientaciones,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,6,Acerca,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,7,Inicio,/,ruta_interna,resuelto_localmente,/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,8,Del antirreeleccionismo al levantamiento,/orientaciones/antirreeleccionismo-levantamiento-revolucion-mexicana/,ruta_interna,resuelto_localmente,/orientaciones/antirreeleccionismo-levantamiento-revolucion-mexicana/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,9,Consultar orientación →,/orientaciones/antirreeleccionismo-levantamiento-revolucion-mexicana/,ruta_interna,resuelto_localmente,/orientaciones/antirreeleccionismo-levantamiento-revolucion-mexicana/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,10,"Maderismo, Decena Trágica y ruptura de 1913",/orientaciones/maderismo-decena-tragica-ruptura-1913/,ruta_interna,resuelto_localmente,/orientaciones/maderismo-decena-tragica-ruptura-1913/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,11,Consultar orientación →,/orientaciones/maderismo-decena-tragica-ruptura-1913/,ruta_interna,resuelto_localmente,/orientaciones/maderismo-decena-tragica-ruptura-1913/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,12,La Revolución y los revolucionarios. Tomo II: Maderismo,/lecturas/maderismo/,ruta_interna,resuelto_localmente,/lecturas/maderismo/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,13,La Revolución y los revolucionarios. Tomo III: La revolución constitucionalista,/lecturas/revolucion-constitucionalista/,ruta_interna,resuelto_localmente,/lecturas/revolucion-constitucionalista/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,14,Teorizando sobre la Revolución Mexicana: interpretaciones de sus historiadores y cronistas,/lecturas/teorizando-revolucion-mexicana/,ruta_interna,resuelto_localmente,/lecturas/teorizando-revolucion-mexicana/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,15,Documentos fundamentales de la Revolución Mexicana,/lecturas/documentos-fundamentales-revolucion-mexicana/,ruta_interna,resuelto_localmente,/lecturas/documentos-fundamentales-revolucion-mexicana/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,16,Historia militar de la Revolución en la época maderista. Tomo I,/lecturas/historia-militar-revolucion-epoca-maderista-tomo-1/,ruta_interna,resuelto_localmente,/lecturas/historia-militar-revolucion-epoca-maderista-tomo-1/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,17,Historia militar de la Revolución en la época maderista. Tomo II,/lecturas/historia-militar-revolucion-epoca-maderista-tomo-2/,ruta_interna,resuelto_localmente,/lecturas/historia-militar-revolucion-epoca-maderista-tomo-2/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,18,Historia militar de la Revolución en la época maderista. Tomo III,/lecturas/historia-militar-revolucion-epoca-maderista-tomo-3/,ruta_interna,resuelto_localmente,/lecturas/historia-militar-revolucion-epoca-maderista-tomo-3/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,19,La Revolución Mexicana. Un laboratorio visual entre fotógrafos y cámaras,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,ruta_interna,resuelto_localmente,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,20,La prensa como instrumento científico en tiempos de la Revolución,/lecturas/prensa-instrumento-cientifico-revolucion/,ruta_interna,resuelto_localmente,/lecturas/prensa-instrumento-cientifico-revolucion/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,21,"Relaciones México-Estados Unidos, 1911-1918",/lecturas/relaciones-mexico-estados-unidos-1911-1918/,ruta_interna,resuelto_localmente,/lecturas/relaciones-mexico-estados-unidos-1911-1918/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,22,"Felipe Ángeles: El general revolucionario y el generoso académico. Entre la milicia, la física y las matemáticas",/lecturas/felipe-angeles-general-revolucionario-generoso-academico/,ruta_interna,resuelto_localmente,/lecturas/felipe-angeles-general-revolucionario-generoso-academico/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,23,La dictadura porfirista,/lecturas/dictadura-porfirista/,ruta_interna,resuelto_localmente,/lecturas/dictadura-porfirista/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,24,"Yaquis. Memoria, territorio y participación política",/lecturas/yaquis-memoria-territorio-participacion-politica/,ruta_interna,resuelto_localmente,/lecturas/yaquis-memoria-territorio-participacion-politica/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,25,El sistema político mexicano,/lecturas/sistema-politico-mexicano/,ruta_interna,resuelto_localmente,/lecturas/sistema-politico-mexicano/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,26,La Revolución y los revolucionarios. Tomo I: La crisis del Porfirismo,/lecturas/crisis-del-porfirismo/,ruta_interna,resuelto_localmente,/lecturas/crisis-del-porfirismo/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,27,"Porfirio Díaz (1830-1915): La Constitución, la dictadura y la reelección",/lecturas/porfirio-diaz-constitucion-dictadura-reeleccion/,ruta_interna,resuelto_localmente,/lecturas/porfirio-diaz-constitucion-dictadura-reeleccion/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
/unidades/revolucion-mexicana/,28,Metodología y límites,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/unidades/revolucion-mexicana/: destino local presente en dist/.
